Date,Close_NIKE,Open_NIKE,High_NIKE,Low_NIKE,Close_DJIA,Open_DJIA,High_DJIA,Low_DJIA
4/17/2014,37.05,36.67,37.22,36.64,16408.54,16424.14,16460.49,16368.14
4/21/2014,36.7,36.96,37.03,36.66,16449.25,16408.92,16459.78,16402.08
4/22/2014,36.35,36.86,37.35,36.86,16514.37,16449.38,16565.71,16449.38
4/23/2014,35.84,37.27,37.43,37.01,16501.65,16513.73,16525.99,16477.28
4/24/2014,36.24,37.01,37.19,36.55,16501.65,16503.39,16541.26,16452.3
4/25/2014,36.48,36.55,36.85,36.26,16361.46,16503.26,16503.26,16333.78
4/28/2014,36.46,36.68,36.85,35.55,16448.74,16363.2,16500.37,16312.66
4/29/2014,36.5,35.86,36.36,35.83,16535.37,16451.18,16559.39,16451.18
4/30/2014,36.65,36.17,36.53,36.05,16580.84,16534.86,16592.28,16510.87
5/1/2014,36.13,36.41,36.69,36.3,16558.87,16580.26,16604.79,16525.25
5/2/2014,36.09,36.47,36.77,36.42,16512.89,16562.34,16620.06,16488.31
5/5/2014,36.53,36.34,36.72,36.13,16530.55,16509.75,16547.92,16377.09
5/6/2014,36.73,36.5,36.58,36.11,16401.02,16529.85,16529.85,16399.99
5/7/2014,37.32,36.36,36.41,35.76,16518.54,16401.66,16522.94,16357.35
5/8/2014,37.3,36.14,36.68,36.13,16550.97,16518.16,16622.95,16502.01
5/9/2014,36.79,36.44,36.79,36.35,16583.34,16551.23,16588.77,16498.71
5/12/2014,36.47,36.81,37.33,36.69,16695.47,16584.82,16704.84,16584.82
5/13/2014,36.97,37.34,37.5,37.27,16715.44,16695.92,16735.51,16695.92
5/14/2014,37.25,37.24,37.33,36.75,16613.97,16716.08,16717.56,16595
5/15/2014,36.63,36.71,36.81,36.19,16446.81,16613.52,16622.9,16397.46
5/16/2014,37.11,36.48,36.98,36.42,16491.31,16447.32,16498.99,16414.32
5/19/2014,37.44,37.01,37.28,36.87,16511.86,16490.35,16526.26,16442.12
5/20/2014,37.93,37.02,37.05,36.55,16374.31,16511.22,16511.22,16341.3
5/21/2014,38.31,36.69,37.13,36.63,16533.06,16376.17,16544.6,16376.17
5/22/2014,38.14,37.21,37.47,37,16543.08,16532.74,16565.39,16489.61
5/23/2014,38.19,37.57,38.16,37.48,16606.27,16544.49,16613.07,16544.49
5/27/2014,38.46,38.22,38.43,38.11,16675.5,16607.42,16688.69,16607.42
5/28/2014,38.36,38.27,38.31,37.96,16633.18,16674.98,16674.98,16620.22
5/29/2014,37.78,38.1,38.32,37.99,16698.74,16637.74,16698.74,16620.43
5/30/2014,38.07,38.2,38.47,38.15,16717.17,16697.33,16721.22,16648.85
6/2/2014,37.94,38.5,38.5,38.15,16743.63,16716.85,16756.64,16682.07
6/3/2014,38.12,38.21,38.31,37.74,16722.34,16736.7,16736.7,16690.01
6/4/2014,38.34,37.72,38.18,37.71,16737.53,16720,16742.91,16673.65
6/5/2014,38.16,38.16,38.27,37.66,16836.11,16739.14,16845.81,16709.95
6/6/2014,37.57,38.08,38.44,38.08,16924.28,16839.64,16924.28,16839.64
6/9/2014,37.39,38.05,38.46,38.05,16943.1,16926.08,16970.17,16912.92
6/10/2014,37.31,38.17,38.46,38.12,16945.92,16940.4,16946.34,16897.44
6/11/2014,37.28,37.84,37.9,37.45,16843.88,16943.16,16943.16,16821.85
6/12/2014,37.55,37.6,37.72,37.29,16734.19,16840.48,16841.57,16703.73
6/13/2014,38.11,37.37,37.47,36.57,16775.74,16734.64,16787.89,16718.6
6/16/2014,37.82,37.41,37.65,37.2,16781.01,16765.56,16802.14,16722.86
6/17/2014,37.55,37.39,37.58,37.13,16808.49,16779.21,16823.55,16732.91
6/18/2014,37.73,37.62,38.18,37.36,16906.62,16806.12,16911.41,16755.29
6/19/2014,37.49,38.22,38.23,37.61,16921.46,16909.9,16923.43,16858.88
6/20/2014,38.24,38.05,38.07,37.53,16947.08,16920.62,16978.02,16920.62
6/23/2014,38.43,37.55,37.81,37.2,16937.26,16946.5,16954.27,16896.09
6/24/2014,38.84,37.7,37.98,37.47,16818.13,16934.62,16969.7,16805.23
6/25/2014,38.78,37.52,38.27,37.52,16867.51,16817.68,16883.54,16799.41
6/26/2014,39,38.29,38.46,37.84,16846.13,16866.81,16872.52,16746.09
6/27/2014,38.9,39.27,39.58,38.84,16851.84,16846.9,16862.73,16773.84
6/30/2014,39.23,38.76,38.87,38.55,16826.6,16852.49,16871.27,16801.94
7/1/2014,39.33,38.87,39.27,38.87,16956.07,16828.53,16998.7,16828.53
7/2/2014,38.84,39.03,39.2,38.85,16976.24,16949.71,16986.63,16949.71
7/3/2014,39.35,38.77,39.31,38.5,17068.26,16979,17074.65,16979
7/7/2014,38.75,39,39.42,38.97,17024.21,17063.83,17063.83,16992.45
7/8/2014,38.65,39.16,39.21,38.54,16906.62,17022.09,17022.09,16874.79
7/9/2014,38.98,38.89,39.38,38.85,16985.61,16916.83,16998.95,16913.81
7/10/2014,39.02,38.64,38.91,38.4,16915.07,16980.35,16980.35,16805.38
7/11/2014,38.46,38.64,38.8,38.38,16943.81,16918.31,16949.46,16860.3
7/14/2014,38.27,38.98,39.1,38.8,17055.42,16950.93,17088.43,16950.93
7/15/2014,38.76,38.76,39.11,38.74,17060.68,17055.03,17120.34,17006.39
7/16/2014,38.41,38.93,39.12,38.39,17138.2,17061.91,17139.35,17061.91
7/17/2014,38.52,38.22,38.49,38.15,16976.81,17133.45,17151.56,16966.19
7/18/2014,38.69,38.43,38.86,38.34,17100.18,16978.16,17113.51,16977.52
7/21/2014,39.3,38.42,38.65,38.35,17051.73,17095.11,17095.11,16974.34
7/22/2014,38.86,38.56,38.82,38.5,17113.54,17054.97,17133.43,17040.13
7/23/2014,39.2,38.63,38.73,38.42,17086.63,17117.01,17121.05,17058.05
7/24/2014,39.05,38.97,39.39,38.93,17083.8,17092.02,17119.83,17061.07
7/25/2014,39.81,39.17,39.39,38.81,16960.57,17079.5,17082.33,16915.65
7/28/2014,38.57,38.97,39.3,38.76,16982.59,16956.91,17001.38,16877.72
7/29/2014,38.39,39.21,39.43,39.05,16912.11,16984.33,17056.46,16912.11
7/30/2014,38.58,39.2,39.97,39.14,16880.36,16920.11,16983.94,16817.16
7/31/2014,38.46,39.33,39.51,38.49,16563.3,16869.63,16869.63,16563.3
8/1/2014,38.57,38.27,38.62,38.2,16493.37,16561.7,16584.75,16437.07
8/4/2014,38.18,38.44,38.7,38.15,16569.28,16493.72,16596.22,16447.2
8/5/2014,38.53,38.38,38.82,38.27,16429.47,16559.97,16559.97,16369.55
8/6/2014,38.53,38.26,38.62,38.23,16443.34,16425.1,16490.7,16372.32
8/7/2014,38.37,38.85,38.87,37.99,16368.27,16448.29,16504.35,16333.78
8/8/2014,38.63,38.16,38.55,37.95,16553.93,16369.68,16556.59,16364.22
8/11/2014,38.65,38.74,38.75,38.49,16569.98,16557.27,16627.99,16557.27
8/12/2014,38.57,38.5,38.72,38.25,16560.54,16565.55,16589.31,16518.06
8/13/2014,39.28,38.54,38.9,38.27,16651.8,16567.54,16670.29,16567.54
8/14/2014,39.26,38.76,38.91,38.48,16713.58,16657.32,16714.22,16651.67
8/15/2014,39.46,38.86,39,38.25,16662.91,16717.01,16775.27,16575.42
8/18/2014,39.47,38.87,39.35,38.79,16838.74,16664.45,16840.28,16664.45
8/19/2014,39.65,39.36,39.55,39.18,16919.59,16839.06,16929.13,16839.06
8/20/2014,40.01,39.1,39.54,39.1,16979.13,16910.03,16994.89,16896.55
8/21/2014,39.74,39.52,39.7,39.33,17039.49,16983.88,17074.59,16983.88
8/22/2014,39.86,39.63,39.87,39.46,17001.22,17038.27,17064.28,16984.52
8/25/2014,39.41,39.8,40.15,39.75,17076.87,17011.81,17124.74,17011.81
8/26/2014,39.28,40.02,40.05,39.71,17106.7,17079.57,17153.8,17079.57
8/27/2014,39.64,40,40,39.71,17122.01,17111.03,17134.6,17090.61
8/28/2014,39.41,39.51,39.61,39.33,17079.57,17119.06,17119.06,17018.33
8/29/2014,39.96,39.43,39.47,39.14,17098.45,17083.42,17110.42,17035.38
9/2/2014,41.02,39.18,39.76,39.18,17067.56,17097.42,17113.51,17009.07
9/3/2014,41.2,39.9,39.94,39.27,17078.28,17067.24,17151.89,17060.21
9/4/2014,40.92,39.6,40.11,39.59,17069.58,17083.61,17161.55,17030.12
9/5/2014,41.24,39.77,41.06,39.68,17137.36,17065.89,17137.36,17009.62
9/8/2014,40.91,40.96,41.4,40.55,17111.42,17131.71,17137.88,17079.17
9/9/2014,40.92,41.14,41.27,40.76,17013.87,17110.39,17111.55,16993.29
9/10/2014,40.81,40.87,41.31,40.75,17068.71,17016.05,17080.27,16974.57
9/11/2014,40.6,41.08,41.3,40.77,17049,17057.41,17057.41,16983.88
9/12/2014,40.76,40.99,41,40.71,16987.51,17044.05,17044.05,16937.67
9/15/2014,40.99,41.05,41.09,40.51,17031.14,16988.76,17051.85,16951.38
9/16/2014,40.91,40.62,40.77,40.42,17131.97,17027.16,17167.05,16985.55
9/17/2014,40.36,40.78,40.92,40.5,17156.85,17131.01,17221.11,17089.01
9/18/2014,40.06,40.93,41,40.63,17265.99,17163.73,17275.37,17163.73
9/19/2014,40.42,41.32,41.37,40.67,17279.74,17267.21,17350.64,17257.46
9/22/2014,39.88,40.84,40.94,40.1,17172.68,17271.71,17277.88,17159.36
9/23/2014,44.75,40.26,40.29,39.95,17055.87,17165.91,17171.88,17055.87
9/24/2014,44.56,40.07,40.44,39.96,17210.06,17056.64,17226.6,17033.93
9/25/2014,44.6,40.34,40.34,39.64,16945.8,17204.86,17204.86,16945.8
9/26/2014,43.85,43.99,45,43.65,17113.15,16948.62,17148.15,16948.11
9/29/2014,44.65,44.14,45.05,44.14,17071.22,17107.69,17107.69,16934.43
9/30/2014,45.15,44.35,45.15,44.2,17042.9,17070.45,17145.1,17017.11
10/1/2014,44.61,44.46,44.5,43.76,16804.71,17040.46,17041.16,16776.13
10/2/2014,44.04,43.84,44.76,43.44,16801.05,16808.27,16857.25,16674.04
10/3/2014,44.42,44.88,45.23,44.59,17009.69,16802.2,17027.84,16802.2
10/6/2014,43.62,45.15,45.25,44.28,16991.91,17010.34,17099.39,16930.38
10/7/2014,43.6,44.3,44.6,44.02,16719.39,16988.25,16988.25,16715.79
10/8/2014,42.7,44.06,44.58,43.77,16994.22,16718.65,17006.91,16663.26
10/9/2014,42.55,44.23,44.5,43.55,16659.25,16989.37,16989.37,16649.04
10/10/2014,42.59,43.72,44.1,43.51,16544.1,16654.88,16757.6,16543.91
10/13/2014,43.52,43.48,43.56,42.62,16321.07,16535.43,16602.41,16310.47
10/14/2014,43.59,42.89,42.96,42.42,16315.19,16321.9,16463.67,16273.64
10/15/2014,44.45,42.56,43.55,42.05,16141.74,16313.3,16313.3,15855.12
10/16/2014,45.32,42.1,43.63,41.93,16117.24,16137.14,16211.12,15935.22
10/17/2014,44.93,43.9,44.18,43.47,16380.41,16118.39,16427.38,16118.39
10/20/2014,45.19,43.4,44.46,43.39,16399.67,16373.15,16401.63,16260.54
10/21/2014,45.45,44.65,45.35,44.51,16614.81,16406.03,16620.78,16405.77
10/22/2014,45.82,45.33,45.77,44.91,16461.32,16615.26,16653.89,16459.85
10/23/2014,46.23,45.07,45.66,44.98,16677.9,16468.07,16767.52,16468.07
10/24/2014,45.98,44.98,45.5,44.96,16805.41,16677.04,16811.71,16649.72
10/27/2014,46.5,45.46,45.89,45.22,16817.94,16796.1,16836.98,16729.83
10/28/2014,46.49,45.77,46.23,45.66,17005.75,16825.19,17006.45,16825.19
10/29/2014,46.73,46.08,46.27,45.71,16974.31,17005.07,17065.5,16895.38
10/30/2014,46.98,45.89,46.5,45.78,17195.42,16968.14,17223.96,16920.76
10/31/2014,47.34,47.07,47.07,46.34,17390.52,17208.78,17395.54,17208.78
11/3/2014,47.3,46.68,46.74,46.44,17366.24,17390.9,17410.65,17339.85
11/4/2014,46.89,46.53,47.01,46.31,17383.84,17368.81,17397.23,17278.36
11/5/2014,47.48,47.42,47.42,46.86,17484.53,17385.76,17486.59,17385.76
11/6/2014,47.44,47.43,47.55,47.27,17554.47,17491.66,17560.31,17440.35
11/7/2014,47.91,47.38,47.38,46.77,17573.93,17558.58,17575.33,17493.37
11/10/2014,48.06,47.02,47.54,47.02,17613.74,17568.98,17621.87,17547.51
11/11/2014,47.75,47.6,47.65,47.29,17614.9,17615.64,17638.21,17584.94
11/12/2014,48.03,47.23,47.96,47.12,17612.2,17604.75,17626.71,17536.17
11/13/2014,48.24,48.09,48.28,47.78,17652.79,17618.69,17705.48,17583.88
11/14/2014,48.48,47.9,47.94,47.51,17634.74,17653.11,17664.15,17613.2
11/17/2014,48.65,47.69,48.1,47.52,17647.75,17631.85,17675.07,17606.81
11/18/2014,48.71,48,48.43,47.88,17687.82,17643.09,17735.71,17642.03
11/19/2014,48.98,48.25,48.55,48.18,17685.73,17685.51,17712.26,17624.5
11/20/2014,48.65,48.31,48.85,48.16,17719,17677.32,17720.44,17603.89
11/21/2014,48.9,49.35,49.48,48.33,17810.06,17721.02,17894.83,17721.02
11/24/2014,49.65,48.9,49.25,48.87,17817.9,17812.63,17855.27,17793.19
11/25/2014,48.85,49.15,49.25,48.64,17814.94,17819.05,17854.73,17790.89
11/26/2014,49.02,48.65,48.94,48.55,17827.75,17812.25,17833.76,17791.16
11/28/2014,49.25,49.17,49.88,49.12,17828.24,17830.55,17893.42,17807.78
12/1/2014,49.53,49.33,49.7,48.83,17776.8,17827.27,17827.27,17726.55
12/2/2014,49.67,49.03,49.36,48.85,17879.55,17778.85,17897.05,17778.85
12/3/2014,48.86,49.08,49.3,48.76,17912.62,17880.9,17924.15,17855.59
12/4/2014,48.52,49.25,49.7,49.03,17900.1,17910.02,17937.96,17814.81
12/5/2014,48.83,49.63,49.75,49.42,17958.79,17903.05,17991.19,17903.05
12/8/2014,48.47,49.53,49.53,48.65,17852.48,17954.94,17960.56,17804.28
12/9/2014,48.09,48.53,48.7,47.99,17801.2,17847.37,17847.37,17629.57
12/10/2014,47.72,48.24,49.12,48.23,17533.15,17797.99,17797.99,17508.1
12/11/2014,46.61,48.74,49.3,48.42,17596.34,17534.3,17758.51,17534.3
12/12/2014,47.25,48.33,48.95,48.09,17280.83,17590.05,17590.05,17280.83
12/15/2014,48.54,48.22,48.47,47.39,17180.84,17285.74,17403.54,17115.28
12/16/2014,47.42,47.68,47.71,46.49,17068.87,17173.07,17427.44,17067.59
12/17/2014,47.97,46.87,47.38,46.45,17356.87,17069.16,17389.3,17069.16
12/18/2014,47.99,48.14,48.54,47.53,17778.15,17367.85,17778.4,17367.85
12/19/2014,48.15,47.75,48.14,46.42,17804.8,17778.02,17874.03,17746.55
12/22/2014,48.42,47.57,47.97,47.51,17959.44,17812.25,17962.78,17812.25
12/23/2014,48.65,48,48.26,47.8,18024.17,17971.51,18069.22,17970.16
12/24/2014,48.44,48.2,48.68,48.04,18030.21,18035.73,18086.24,18027.78
12/26/2014,48.08,48.26,48.61,48.13,18053.71,18038.3,18103.45,18038.3
12/29/2014,47.52,48.31,48.83,48.31,18038.23,18046.58,18073.04,18021.57
12/30/2014,46.75,48.44,48.65,48.31,17983.07,18035.02,18035.02,17959.7
12/31/2014,46.48,48.49,48.81,48.02,17823.07,17987.66,18043.22,17820.88
1/2/2015,47.44,48.28,48.48,47.06,17832.99,17823.07,17951.78,17731.3
1/5/2015,48.53,47.26,47.28,46.57,17501.65,17821.3,17821.3,17475.93
1/6/2015,48,46.95,47.08,46.04,17371.64,17504.18,17581.05,17262.37
1/7/2015,47.93,46.81,47.65,46.55,17584.52,17374.78,17597.08,17374.78
1/8/2015,47.51,47.83,48.55,47.81,17907.87,17591.97,17916.04,17591.97
1/9/2015,46.86,48.47,48.5,47.8,17737.37,17911.02,17915.32,17686.09
1/12/2015,46.41,47.96,48.26,47.62,17640.84,17742.05,17793.88,17571.58
1/13/2015,46.5,48.17,48.73,47.32,17613.68,17645.02,17923.01,17498.23
1/14/2015,46.81,46.69,47.19,46.46,17427.09,17609.06,17609.06,17264.9
1/15/2015,46.76,47.32,47.34,46.29,17320.71,17436.3,17517.41,17298.04
1/16/2015,47.93,46.39,46.57,46.02,17511.57,17320,17528.37,17243.55
1/20/2015,48.08,46.72,46.95,46.31,17515.23,17516.96,17588.7,17346.73
1/21/2015,48.18,46.56,47.07,46.51,17554.28,17509.96,17599.58,17396.04
1/22/2015,47.25,47.18,48.06,46.78,17813.98,17557.29,17840.89,17482.54
1/23/2015,46.66,48.07,48.38,47.83,17672.6,17812.5,17812.5,17667.53
1/26/2015,47.44,48,48.23,47.78,17678.7,17668.11,17696.36,17567.6
1/27/2015,46.13,47.65,47.73,47.06,17387.21,17638.53,17638.53,17288.31
1/28/2015,45.96,47.5,47.66,46.63,17191.37,17402.91,17484.41,17189
1/29/2015,46.68,46.84,47.44,46.59,17416.85,17195.29,17433.13,17136.3
1/30/2015,46.27,46.96,47.18,46.05,17164.95,17416.85,17419.9,17156.82
2/2/2015,46.67,46.34,46.35,45.39,17361.04,17169.99,17367.68,17037.76
2/3/2015,45.9,46.12,46.7,46.02,17666.4,17369.97,17670.76,17369.97
2/4/2015,45.59,46.39,46.64,46.14,17673.02,17664.99,17782.22,17603.21
2/5/2015,46.38,46.44,46.8,46.28,17884.88,17677.26,17889.58,17677.26
2/6/2015,45.66,46.7,46.74,45.77,17824.29,17881.54,17951.09,17764.4
2/9/2015,46,45.75,45.85,45.35,17729.21,17821.49,17821.49,17685.32
2/10/2015,46.02,45.87,46.55,45.61,17868.76,17736.15,17890.34,17729.24
2/11/2015,45.93,46.25,46.38,45.48,17862.14,17867.86,17897.21,17759.65
2/12/2015,46.81,45.73,46.33,45.4,17972.38,17862.14,17975.65,17862.14
2/13/2015,46.85,46.01,46.29,45.95,18019.35,17968.65,18037.41,17961.76
2/17/2015,47.47,45.87,46.45,45.86,18047.58,18019.8,18052.01,17951.41
2/18/2015,47.51,45.77,46.88,45.72,18029.85,18045.72,18048.7,17982.2
2/19/2015,47.71,46.74,47.13,46.74,17985.77,18028.67,18028.67,17924.6
2/20/2015,48.41,46.81,47.65,46.68,18140.44,17985.77,18144.29,17878.37
2/23/2015,48.5,47.46,47.62,47.14,18116.84,18140.76,18141.21,18054.84
2/24/2015,48.56,47.38,47.77,47.38,18209.19,18112.57,18231.09,18098.73
2/25/2015,49.38,47.71,48.6,47.71,18224.57,18208.67,18244.38,18182.76
2/26/2015,48.99,48.33,48.67,48.33,18214.42,18224.41,18239.43,18157.07
2/27/2015,48.76,48.48,48.7,48.32,18132.7,18213.26,18213.26,18132.38
3/2/2015,49.23,48.45,49.43,48.38,18288.63,18134.05,18288.63,18122.59
3/3/2015,48.46,49.22,49.24,48.56,18203.37,18281.95,18281.95,18136.88
3/4/2015,48.72,48.84,48.94,48.48,18096.9,18203.37,18203.37,18029.5
3/5/2015,48.26,48.98,49.34,48.9,18135.72,18096.9,18160.35,18087.65
3/6/2015,47.67,49.23,49.35,48.3,17856.78,18135.72,18135.72,17825.15
3/9/2015,48.52,48.55,48.91,48.47,17995.72,17856.56,18031.04,17856.56
3/10/2015,47.91,48.21,48.49,48.13,17662.94,17989.56,17989.56,17662.94
3/11/2015,48.22,48.19,48.54,47.59,17635.39,17662.94,17731.78,17627
3/12/2015,48.27,47.75,48.55,47.69,17895.22,17626.84,17900.1,17620.49
3/13/2015,48.76,48.52,48.74,47.65,17749.31,17889.05,17889.05,17629.89
3/16/2015,49.16,48.1,48.4,47.97,17977.42,17751.24,17988.5,17751.24
3/17/2015,50.99,48.07,48.39,47.76,17849.08,17972.22,17972.22,17785.79
3/18/2015,50.73,48.27,48.94,47.81,18076.19,17846.8,18097.12,17697.52
3/19/2015,50.33,48.91,49.31,48.61,17959.03,18072.58,18072.99,17934.24
3/20/2015,49.5,51.32,51.9,50.63,18127.65,17961.13,18197.29,17961.13
3/23/2015,49.67,50.78,51.3,50.6,18116.04,18136.73,18205.93,18116.04
3/24/2015,49.94,50.53,50.83,50.3,18011.14,18110.87,18149.24,18010.44
3/25/2015,50.45,50.5,50.59,49.47,17718.54,18012.61,18041.97,17718.54
3/26/2015,50.17,49.17,50.05,48.84,17678.23,17716.27,17759.51,17579.27
3/27/2015,49.78,49.56,50.09,49.56,17712.66,17673.63,17729.14,17630.49
3/30/2015,49.83,50.62,50.78,50.27,17976.31,17727.48,18008.64,17727.48
3/31/2015,49.87,50.44,50.92,50.15,17776.12,17965.37,17965.37,17773.02
4/1/2015,49.81,50,50.14,49.17,17698.18,17778.52,17778.52,17585.01
4/2/2015,50.42,50.02,50.16,49.7,17763.24,17699.52,17815.03,17673.49
4/6/2015,50.36,49.38,50.32,49.28,17880.85,17755.5,17941.79,17646.8
4/7/2015,49.99,49.87,50.13,49.74,17875.42,17884.32,17983.12,17871.21
4/8/2015,49.64,50,50.49,49.86,17902.51,17877.62,17976.2,17822.23
4/9/2015,49.77,50.5,50.85,50.3,17958.73,17897.7,17984.22,17823.1
4/10/2015,49.92,50.46,50.54,49.97,18057.65,17956.73,18066.76,17945.55
4/13/2015,49.95,49.99,50.03,49.53,17977.04,18052.32,18107.57,17974.81
4/14/2015,49.28,49.53,49.91,49.35,18036.7,17979.11,18075.6,17905.48
4/15/2015,50,50.32,50.37,49.87,18112.61,18045.71,18160.52,18045.71
4/16/2015,50.15,49.75,50.09,49.7,18105.77,18106.27,18169.26,18063.86
4/17/2015,50.08,49.59,49.69,49.07,17826.3,18102.56,18102.56,17748.53
4/20/2015,50.56,49.54,50.17,49.51,18034.93,17841.18,18092.22,17841.18
4/21/2015,50.48,50.38,50.43,49.86,17949.59,18034.23,18109.7,17929.63
4/22/2015,50.47,50.15,50.2,49.65,18038.27,17950.82,18056.02,17887.76
4/23/2015,49.93,49.89,50.8,49.73,18058.69,18031.9,18133.03,17966.77
4/24/2015,50.09,50.23,50.64,50.11,18080.14,18056.42,18108.87,18009.08
4/27/2015,49.42,50.64,51,50.39,18037.97,18097.89,18175.56,18024.66
4/28/2015,50.39,50.4,50.4,49.6,18110.14,18035.9,18119.65,17917.36
4/29/2015,50.42,49.77,50.25,49.63,18035.53,18093.69,18096.46,17953.69
4/30/2015,50.21,49.88,50.26,49.23,17840.52,18033.33,18033.33,17774.89
5/1/2015,50.11,49.94,50.41,49.71,18024.06,17859.27,18028.89,17859.27
5/4/2015,50.73,50.5,50.6,50.24,18070.4,18026.02,18133.76,18026.02
5/5/2015,51.22,50.22,50.44,50.13,17928.2,18062.53,18086.01,17905.71
5/6/2015,51.4,50.14,50.5,49.84,17841.98,17934.81,18019.75,17733.12
5/7/2015,51.19,50.23,50.8,50.01,17924.06,17840.25,17973.07,17796.94
5/8/2015,51.08,51.15,51.65,51.15,18191.11,17933.64,18205.23,17933.64
5/11/2015,51.72,51.21,51.61,51.05,18105.17,18187.78,18199.95,18089.11
5/12/2015,52.49,50.99,51.35,50.8,18068.23,18096.16,18119.18,17924.8
5/13/2015,52.38,51.35,51.37,50.9,18060.49,18070.37,18132.79,18039.2
5/14/2015,52.32,51.47,51.75,51.16,18252.24,18062.49,18255.21,18062.49
5/15/2015,52.31,51.83,52.52,51.69,18272.56,18251.97,18272.72,18215.07
5/18/2015,52.2,52.56,52.75,52.21,18298.88,18267.25,18325.54,18244.26
5/19/2015,52.22,52.31,52.59,52.18,18312.39,18300.48,18351.36,18261.35
5/20/2015,51.71,52.46,52.58,52.11,18285.4,18315.06,18350.13,18272.56
5/21/2015,51.42,52.44,52.6,52.12,18285.74,18285.87,18314.89,18249.9
5/22/2015,51.15,52.61,52.61,52.02,18232.02,18286.87,18286.87,18217.14
5/26/2015,50.84,52.22,52.38,51.59,18041.54,18229.75,18229.75,17990.02
5/27/2015,50.88,51.74,51.96,51.16,18162.99,18045.08,18190.35,18045.08
5/28/2015,51.06,51.12,51.48,50.76,18126.12,18154.14,18154.14,18066.4
5/29/2015,51.26,51.15,51.19,50.52,18010.68,18128.12,18128.12,17967.74
6/1/2015,50.98,50.89,51.15,50.73,18040.37,18017.82,18105.83,17982.06
6/2/2015,51.02,50.9,51.35,50.75,18011.94,18033.33,18091.87,17925.33
6/3/2015,50.72,51.15,51.55,50.89,18076.27,18018.42,18168.09,18010.42
6/4/2015,50.68,51.03,51.65,50.81,17905.58,18072.47,18087.15,17876.95
6/5/2015,51.67,50.75,51.13,50.57,17849.46,17905.38,17940.78,17822.9
6/8/2015,51.94,50.8,50.95,50.69,17766.55,17849.46,17852.35,17760.61
6/9/2015,51.89,50.75,50.96,50.39,17764.04,17766.95,17817.83,17714.97
6/10/2015,51.68,50.92,52.02,50.83,18000.4,17765.38,18045.14,17765.38
6/11/2015,52.28,52.55,52.56,51.74,18039.37,18001.27,18109.77,18001.27
6/12/2015,52.38,51.78,52.05,51.61,17898.84,18035.83,18035.83,17857.07
6/15/2015,53,51.55,51.93,51.37,17791.17,17890.76,17890.76,17698.42
6/16/2015,53.27,51.74,52.49,51.72,17904.48,17787.43,17919.62,17774.12
6/17/2015,53.4,52.37,52.59,52.04,17935.74,17909.58,17998,17839.65
6/18/2015,53.6,52.53,53.34,52.51,18115.84,17944.61,18174.73,17944.61
6/19/2015,53.11,53.02,53.43,52.97,18015.95,18116.24,18117.71,18010.58
6/22/2015,52.61,53.43,53.73,53.33,18119.78,18027.63,18181.67,18027.63
6/23/2015,54.86,53.6,53.63,53.41,18144.07,18121.78,18188.81,18108.1
6/24/2015,53.84,53.6,53.69,53.02,17966.07,18139.1,18139.1,17966.07
6/25/2015,54.01,53.41,53.41,52.34,17890.36,17977.11,18036.1,17890.36
6/26/2015,54.72,54.19,55.17,54.19,17946.68,17892.03,18013.15,17892.03
6/29/2015,54.94,54.64,54.75,53.83,17596.35,17936.74,17936.74,17590.55
6/30/2015,54.92,54.43,54.44,53.9,17619.51,17599.96,17714.66,17576.5
7/1/2015,55.65,54.48,54.72,54.3,17757.91,17638.12,17801.83,17638.12
7/2/2015,54.64,54.96,55.37,54.55,17730.11,17763.32,17825.49,17687.52
7/6/2015,54.72,54.55,55.26,54.51,17683.58,17728.08,17734.36,17564.36
7/7/2015,55.26,55.04,55.67,54.53,17776.91,17684.92,17793.45,17465.68
7/8/2015,56.21,55.11,55.38,54.5,17515.42,17759.01,17759.01,17496.22
7/9/2015,56.17,55.12,55.46,54.6,17548.62,17530.38,17764.85,17530.38
7/10/2015,55.95,55.27,55.4,54.5,17760.41,17561.12,17797.49,17561.12
7/13/2015,56.17,55.62,56.28,55.4,17977.68,17787.27,17987.57,17787.27
7/14/2015,56.4,56.42,56.53,55.96,18053.58,17974.61,18072.82,17956.17
7/15/2015,56.57,56,56.2,55.85,18050.17,18053.38,18090.39,18010.15
7/16/2015,56.5,56.38,56.45,55.93,18120.25,18078.16,18131.61,18065.33
7/17/2015,57.05,56.19,56.49,55.95,18086.45,18117.58,18121.12,18032.06
7/20/2015,57,56.64,56.78,56.41,18100.41,18085.91,18137.12,18064.5
7/21/2015,56.5,56.49,56.79,56.36,17919.29,18096.67,18096.67,17868.34
7/22/2015,55.87,56.44,57.11,56.44,17851.04,17918.35,17919.35,17807.41
7/23/2015,56.74,57.25,57.35,56.91,17731.92,17853.78,17860.95,17705.03
7/24/2015,57.46,57.09,57.09,56.24,17568.53,17731.05,17756.54,17553.73
7/27/2015,57.51,56.2,56.46,55.48,17440.59,17561.78,17561.78,17399.17
7/28/2015,57.61,56.04,56.96,55.93,17630.27,17449.81,17650.07,17449.81
7/29/2015,57.42,56.79,57.67,56.75,17751.39,17631.4,17776.78,17629.2
7/30/2015,57.89,57.48,57.7,56.97,17745.98,17743.24,17761.25,17640.85
7/31/2015,58.38,57.75,57.97,57.42,17689.86,17755.87,17783.59,17671.59
